File Name,Item Sequence,Visibility,Title,IIIF Range,viewingHint,Parent ARK,Item ARK,Object Type,Rights.statementLocal,Source,Bucketeer State,IIIF Access URL
Masters/sinaimasters/syrnf/syriac_nf_m_0045/sld_syrnfm0045_0001_f_001r.tif,1,sinai,f. 001r,Text,,ark:/21198/z12n8bvf,ark:/21198/z12n8bvf/6p36cw6p,Page,Images: Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.,Sinai Syriac NF M 45,,
Masters/sinaimasters/syrnf/syriac_nf_m_0045/sld_syrnfm0045_0002_f_001v.tif,2,sinai,f. 001v,Text,,ark:/21198/z12n8bvf,ark:/21198/z12n8bvf/pm492r0w,Page,Images: Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.,Sinai Syriac NF M 45,,
Masters/sinaimasters/syrnf/syriac_nf_m_0045/sld_syrnfm0045_0003_f_002r.tif,3,sinai,f. 002r,Text,,ark:/21198/z12n8bvf,ark:/21198/z12n8bvf/ms16277q,Page,Images: Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.,Sinai Syriac NF M 45,,
Masters/sinaimasters/syrnf/syriac_nf_m_0045/sld_syrnfm0045_0004_f_002v.tif,4,sinai,f. 002v,Text,,ark:/21198/z12n8bvf,ark:/21198/z12n8bvf/qq11m74s,Page,Images: Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.,Sinai Syriac NF M 45,,
Masters/sinaimasters/syrnf/syriac_nf_m_0045/sld_syrnfm0045_0005_f_003r.tif,5,sinai,f. 003r,Text,,ark:/21198/z12n8bvf,ark:/21198/z12n8bvf/dw68k38k,Page,Images: Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.,Sinai Syriac NF M 45,,
Masters/sinaimasters/syrnf/syriac_nf_m_0045/sld_syrnfm0045_0006_f_003v.tif,6,sinai,f. 003v,Text,,ark:/21198/z12n8bvf,ark:/21198/z12n8bvf/tn96wx7h,Page,Images: Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.,Sinai Syriac NF M 45,,
Masters/sinaimasters/syrnf/syriac_nf_m_0045/sld_syrnfm0045_0007_f_004r.tif,7,sinai,f. 004r,Text,,ark:/21198/z12n8bvf,ark:/21198/z12n8bvf/nn32nt10,Page,Images: Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.,Sinai Syriac NF M 45,,
Masters/sinaimasters/syrnf/syriac_nf_m_0045/sld_syrnfm0045_0008_f_004v.tif,8,sinai,f. 004v,Text,,ark:/21198/z12n8bvf,ark:/21198/z12n8bvf/wm94kh6f,Page,Images: Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.,Sinai Syriac NF M 45,,
Masters/sinaimasters/syrnf/syriac_nf_m_0045/sld_syrnfm0045_0009_f_005r.tif,9,sinai,f. 005r,Text,,ark:/21198/z12n8bvf,ark:/21198/z12n8bvf/g7464d1c,Page,Images: Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.,Sinai Syriac NF M 45,,
Masters/sinaimasters/syrnf/syriac_nf_m_0045/sld_syrnfm0045_0010_f_005v.tif,10,sinai,f. 005v,Text,,ark:/21198/z12n8bvf,ark:/21198/z12n8bvf/1t05kj7c,Page,Images: Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.,Sinai Syriac NF M 45,,
Masters/sinaimasters/syrnf/syriac_nf_m_0045/sld_syrnfm0045_0011_f_006r.tif,11,sinai,f. 006r,Text,,ark:/21198/z12n8bvf,ark:/21198/z12n8bvf/0m158g9g,Page,Images: Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.,Sinai Syriac NF M 45,,
Masters/sinaimasters/syrnf/syriac_nf_m_0045/sld_syrnfm0045_0012_f_006v.tif,12,sinai,f. 006v,Text,,ark:/21198/z12n8bvf,ark:/21198/z12n8bvf/h698tz8k,Page,Images: Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.,Sinai Syriac NF M 45,,
Masters/sinaimasters/syrnf/syriac_nf_m_0045/sld_syrnfm0045_0013_f_007r.tif,13,sinai,f. 007r,Text,,ark:/21198/z12n8bvf,ark:/21198/z12n8bvf/2430sp8g,Page,Images: Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.,Sinai Syriac NF M 45,,
Masters/sinaimasters/syrnf/syriac_nf_m_0045/sld_syrnfm0045_0014_f_007v.tif,14,sinai,f. 007v,Text,,ark:/21198/z12n8bvf,ark:/21198/z12n8bvf/j545jd53,Page,Images: Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.,Sinai Syriac NF M 45,,
Masters/sinaimasters/syrnf/syriac_nf_m_0045/sld_syrnfm0045_0015_f_008r.tif,15,sinai,f. 008r,Text,,ark:/21198/z12n8bvf,ark:/21198/z12n8bvf/m6571s03,Page,Images: Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.,Sinai Syriac NF M 45,,
Masters/sinaimasters/syrnf/syriac_nf_m_0045/sld_syrnfm0045_0016_f_008v.tif,16,sinai,f. 008v,Text,,ark:/21198/z12n8bvf,ark:/21198/z12n8bvf/gq49026p,Page,Images: Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.,Sinai Syriac NF M 45,,
