"File Name","Item Sequence","Visibility","Title","IIIF Range","viewingHint","Parent ARK","Item ARK","Object Type","Rights.statementLocal","Source","Bucketeer State","IIIF Access URL"
"Masters/sinaimasters/ara/arabic_0395/sld_arb0395_0001_a_1.tif","1","discovery","Front Board Outside","Front matter","","ark:/21198/z13n36rv","ark:/21198/z13n36rv/f4677z0j","Page","Images: Contact the Monastery of St. Catherine’s of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.","Sinai Arabic 395","succeeded","https://iiif.sinaimanuscripts.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz13n36rv%2Ff4677z0j"
"Masters/sinaimasters/ara/arabic_0395/sld_arb0395_0002_b_000.tif","2","discovery","Front Board Inside","Front matter","","ark:/21198/z13n36rv","ark:/21198/z13n36rv/9k10xt00","Page","Images: Contact the Monastery of St. Catherine’s of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.","Sinai Arabic 395","succeeded","https://iiif.sinaimanuscripts.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz13n36rv%2F9k10xt00"
"Masters/sinaimasters/ara/arabic_0395/sld_arb0395_0003_f_001r.tif","3","discovery","f. 001r","Text","","ark:/21198/z13n36rv","ark:/21198/z13n36rv/2h419j5m","Page","Images: Contact the Monastery of St. Catherine’s of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.","Sinai Arabic 395","succeeded","https://iiif.sinaimanuscripts.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz13n36rv%2F2h419j5m"
"Masters/sinaimasters/ara/arabic_0395/sld_arb0395_0004_f_001v.tif","4","discovery","f. 001v","Text","","ark:/21198/z13n36rv","ark:/21198/z13n36rv/3650m82z","Page","Images: Contact the Monastery of St. Catherine’s of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.","Sinai Arabic 395","succeeded","https://iiif.sinaimanuscripts.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz13n36rv%2F3650m82z"
"Masters/sinaimasters/ara/arabic_0395/sld_arb0395_0005_f_002r.tif","5","discovery","f. 002r","Text","","ark:/21198/z13n36rv","ark:/21198/z13n36rv/4r499c16","Page","Images: Contact the Monastery of St. Catherine’s of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.","Sinai Arabic 395","succeeded","https://iiif.sinaimanuscripts.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz13n36rv%2F4r499c16"
"Masters/sinaimasters/ara/arabic_0395/sld_arb0395_0006_f_002v.tif","6","discovery","f. 002v","Text","","ark:/21198/z13n36rv","ark:/21198/z13n36rv/4f42vf0x","Page","Images: Contact the Monastery of St. Catherine’s of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.","Sinai Arabic 395","succeeded","https://iiif.sinaimanuscripts.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz13n36rv%2F4f42vf0x"
"Masters/sinaimasters/ara/arabic_0395/sld_arb0395_0007_f_003r.tif","7","discovery","f. 003r","Text","","ark:/21198/z13n36rv","ark:/21198/z13n36rv/k495vx39","Page","Images: Contact the Monastery of St. Catherine’s of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.","Sinai Arabic 395","succeeded","https://iiif.sinaimanuscripts.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz13n36rv%2Fk495vx39"
"Masters/sinaimasters/ara/arabic_0395/sld_arb0395_0008_f_003v.tif","8","discovery","f. 003v","Text","","ark:/21198/z13n36rv","ark:/21198/z13n36rv/55560395","Page","Images: Contact the Monastery of St. Catherine’s of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.","Sinai Arabic 395","succeeded","https://iiif.sinaimanuscripts.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz13n36rv%2F55560395"
"Masters/sinaimasters/ara/arabic_0395/sld_arb0395_0009_f_004r.tif","9","discovery","f. 004r","Text","","ark:/21198/z13n36rv","ark:/21198/z13n36rv/1n932r1f","Page","Images: Contact the Monastery of St. Catherine’s of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.","Sinai Arabic 395","succeeded","https://iiif.sinaimanuscripts.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz13n36rv%2F1n932r1f"
"Masters/sinaimasters/ara/arabic_0395/sld_arb0395_0010_f_004v.tif","10","discovery","f. 004v","Text","","ark:/21198/z13n36rv","ark:/21198/z13n36rv/5f24387s","Page","Images: Contact the Monastery of St. Catherine’s of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.","Sinai Arabic 395","succeeded","https://iiif.sinaimanuscripts.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz13n36rv%2F5f24387s"
"Masters/sinaimasters/ara/arabic_0395/sld_arb0395_0011_f_005r.tif","11","discovery","f. 005r","Text","","ark:/21198/z13n36rv","ark:/21198/z13n36rv/4x24mg79","Page","Images: Contact the Monastery of St. Catherine’s of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.","Sinai Arabic 395","succeeded","https://iiif.sinaimanuscripts.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz13n36rv%2F4x24mg79"
"Masters/sinaimasters/ara/arabic_0395/sld_arb0395_0012_f_005v.tif","12","discovery","f. 005v","Text","","ark:/21198/z13n36rv","ark:/21198/z13n36rv/fd97614j","Page","Images: Contact the Monastery of St. Catherine’s of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.","Sinai Arabic 395","succeeded","https://iiif.sinaimanuscripts.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz13n36rv%2Ffd97614j"
"Masters/sinaimasters/ara/arabic_0395/sld_arb0395_0013_f_006r.tif","13","discovery","f. 006r","Text","","ark:/21198/z13n36rv","ark:/21198/z13n36rv/6v54056f","Page","Images: Contact the Monastery of St. Catherine’s of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.","Sinai Arabic 395","succeeded","https://iiif.sinaimanuscripts.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz13n36rv%2F6v54056f"
"Masters/sinaimasters/ara/arabic_0395/sld_arb0395_0014_f_006v.tif","14","discovery","f. 006v","Text","","ark:/21198/z13n36rv","ark:/21198/z13n36rv/fm530p1c","Page","Images: Contact the Monastery of St. Catherine’s of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.","Sinai Arabic 395","succeeded","https://iiif.sinaimanuscripts.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz13n36rv%2Ffm530p1c"
"Masters/sinaimasters/ara/arabic_0395/sld_arb0395_0015_f_007r.tif","15","discovery","f. 007r","Text","","ark:/21198/z13n36rv","ark:/21198/z13n36rv/pz60bb3q","Page","Images: Contact the Monastery of St. Catherine’s of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.","Sinai Arabic 395","succeeded","https://iiif.sinaimanuscripts.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz13n36rv%2Fpz60bb3q"
"Masters/sinaimasters/ara/arabic_0395/sld_arb0395_0016_f_007v.tif","16","discovery","f. 007v","Text","","ark:/21198/z13n36rv","ark:/21198/z13n36rv/b279nh0p","Page","Images: Contact the Monastery of St. Catherine’s of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.","Sinai Arabic 395","succeeded","https://iiif.sinaimanuscripts.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz13n36rv%2Fb279nh0p"
"Masters/sinaimasters/ara/arabic_0395/sld_arb0395_0017_f_008r.tif","17","discovery","f. 008r","Text","","ark:/21198/z13n36rv","ark:/21198/z13n36rv/1n71jz1s","Page","Images: Contact the Monastery of St. Catherine’s of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.","Sinai Arabic 395","succeeded","https://iiif.sinaimanuscripts.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz13n36rv%2F1n71jz1s"
"Masters/sinaimasters/ara/arabic_0395/sld_arb0395_0018_f_008v.tif","18","discovery","f. 008v","Text","","ark:/21198/z13n36rv","ark:/21198/z13n36rv/mn24p844","Page","Images: Contact the Monastery of St. Catherine’s of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.","Sinai Arabic 395","succeeded","https://iiif.sinaimanuscripts.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz13n36rv%2Fmn24p844"
"Masters/sinaimasters/ara/arabic_0395/sld_arb0395_0019_f_009r.tif","19","discovery","f. 009r","Text","","ark:/21198/z13n36rv","ark:/21198/z13n36rv/d9240x23","Page","Images: Contact the Monastery of St. Catherine’s of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.","Sinai Arabic 395","succeeded","https://iiif.sinaimanuscripts.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz13n36rv%2Fd9240x23"
"Masters/sinaimasters/ara/arabic_0395/sld_arb0395_0020_f_009v.tif","20","discovery","f. 009v","Text","","ark:/21198/z13n36rv","ark:/21198/z13n36rv/4g03tc9p","Page","Images: Contact the Monastery of St. Catherine’s of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.","Sinai Arabic 395","succeeded","https://iiif.sinaimanuscripts.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz13n36rv%2F4g03tc9p"
"Masters/sinaimasters/ara/arabic_0395/sld_arb0395_0021_f_010r.tif","21","discovery","f. 010r","Text","","ark:/21198/z13n36rv","ark:/21198/z13n36rv/hx58s72x","Page","Images: Contact the Monastery of St. Catherine’s of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.","Sinai Arabic 395","succeeded","https://iiif.sinaimanuscripts.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz13n36rv%2Fhx58s72x"
